time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,3.34287472238,5.04845028875,21.998179624,0.144894448051,6.17039473424,0.0,2.6880154027,3.82756568947,5.23642410974,0.0102726513206,-0.0119977590855,0.0,459.2927319816173,457.91698876278593,458.62202347826013,459.9352397647512
3.720000000000003,3.50611945851,5.28045005321,22.3133708017,0.145320863762,6.16939642087,0.0,2.7534765101,3.90568276256,5.26966840375,-0.000125830436457,-0.0280729475086,0.0,452.243484196699,450.9466207090038,452.6706850877415,451.8328674014541
3.780000000000003,3.67331120422,5.5171339918,22.6306138596,0.145805729707,6.16716051229,0.0,2.81967358912,3.98367367629,5.3047936871,0.0208343633552,-0.0709914310647,0.0,454.4012740695817,450.9458219872162,452.7057295422374,454.3894176900548
3.840000000000003,3.84468710578,5.75870075054,22.9513776691,0.146935737716,6.1626262106,0.0,2.89319306455,4.06849226986,5.38668008045,0.014497314063,-0.086811780236,0.0,469.7086472396163,468.4756243252266,467.8278060728597,467.3339529388445
3.900000000000003,4.02007564955,6.00477416455,23.2730913032,0.148109539132,6.15769851369,0.0,2.95348192269,4.13396040805,5.33716223146,0.0281430238345,-0.0741109907467,0.0,427.58351924973886,428.65858436724255,426.9357352632613,428.09868101104206
3.960000000000003,4.20028597469,6.2560985707,23.6006503297,0.150089877008,6.15365225694,0.0,3.05382130507,4.2434291002,5.57986503049,0.0412890729166,-0.0566402736953,0.0,515.4936613104703,516.7241213671547,516.0306009001737,516.9581556197234
4.020000000000002,4.38565891814,6.51294002683,23.9355959923,0.152340636711,6.15018902617,0.0,3.12550978783,4.3180444077,5.58471655724,0.0286254231925,-0.0599725948015,0.0,448.4422748472855,448.16917327828844,450.02757077132924,449.0017551638962
4.080000000000001,4.57563374324,6.77455681153,24.2726323943,0.153911834448,6.14634382389,0.0,3.20722677549,4.40249468727,5.64921443944,0.0207993415283,-0.0739350616373,0.0,468.32546952233974,467.2350986185243,468.76646840456567,468.1578910664244
4.14,4.7703694309,7.04101449399,24.6120099569,0.15505431115,6.14193782483,0.0,3.28428062369,4.47939132621,5.66303979996,0.0152707047974,-0.0724487921305,0.0,452.949168032277,453.0646291381959,454.4703859623671,454.02687514723925
4.199999999999998,4.96941531358,7.31167031226,24.9495566146,0.155535559629,6.13842091776,0.0,3.35086568416,4.54246256944,5.58873113664,-0.0132656843618,-0.0398262768589,0.0,424.0241966617747,426.8152788558008,426.85123522574327,424.4083026377638
